529203371853348000,1180020318,13889,5,"�Sab�as que 'Fortaleza' se mantuvo el domingo 2 durante 9 horas en Colombia como Tendencia? http://t.co/txV7pufH4L #trndnl",4.6564,-74.1178,2014-11-03 09:28:10
529206394465943000,1180020318,13889,5,"6. #ENIGMATICOenBD 7. Santa Fe 8. Huila 9. Manuel Teodoro 10. Viera  2014/11/3 04:35 COT #trndnl http://t.co/tt5CDy7qS3",4.6564,-74.1178,2014-11-03 09:40:11
529206395883634000,1180020318,13889,5,"1. #SeAcercaDiciembreY 2. #sobrelacuerdafloja 3. #alexfromtarget 4. Junior 5. #WallendaLive  2014/11/3 04:35 COT http://t.co/tt5CDy7qS3",4.6564,-74.1178,2014-11-03 09:40:11
529206912685178000,1636233696,262,244,"Son chorizos JAJAJJAJAJAJAJAJAJAJAJAJJAJAJJAJAJAJJA MARICAAAAA. http://t.co/ezLD4zjHLw",4.682619,-74.135024,2014-11-03 09:42:14
529207130901864000,1180020318,13889,5,"�Sab�as que #QuieroSerSanto se mantuvo el domingo 2 durante 12 horas en Colombia como Tendencia? http://t.co/txV7pufH4L #trndnl",4.6564,-74.1178,2014-11-03 09:43:06
529207304923926000,1050992821,104,135,"@Landita__ Tu la mejor mi vida",4.601021,-74.070183,2014-11-03 09:43:48
529207499736776000,630116580,1167,695,"La mejor noche junto yo a ellos ?? http://t.co/RdoOneo95y",4.865947,-74.045396,2014-11-03 09:44:34
529207711880470000,87250320,76,37,"Epic battle @nomaspedros #gorra #vs #botella @ Home http://t.co/9fF5SW4T4c",4.645303,-74.071003,2014-11-03 09:45:25
529207927782268000,2856055997,2,15,"@BarbaraLSL hay Barbara un saludo",4.600699,-74.166273,2014-11-03 09:46:16
529207933276811000,598803735,338,207,"Luego de tener el mejor momento con Nicolas, la tenia que embarrar con eso, es que es un idiota.",4.621105,-74.145434,2014-11-03 09:46:18
